time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,3.9577670837252956,0.22966478338462576,17.901951037758895,0.16562505531752958,5.9113815213801875,0.0,4.800294716699626,1.0905702532849406,4.433596484249225,0.12951061989353882,-0.09545655088236246,0.0,471.3139445346539,472.0171003848057,469.918358208089,470.2578041687956
3.0600000000000023,4.251715449450651,0.2977655301857006,18.166150789360188,0.17369844660514833,5.905583925300149,0.0,4.998169547795951,1.180008932236551,4.372621147841976,0.14309950704060337,-0.09907388710986102,0.0,433.0400807540825,432.72736583975785,432.70803111874835,433.8677840802122
3.1200000000000023,4.558360171123451,0.37169319669319467,18.428548267733948,0.18218515923512335,5.90008903327513,0.0,5.223397971932485,1.2848551890165165,4.3731250517089935,0.13791681019453825,-0.07972582256269503,0.0,454.2981261615764,455.8401410772301,455.8844251940183,455.48810654946726
3.1800000000000024,4.878312271785832,0.4519368576623794,18.69029090125964,0.19116134807659968,5.895312635524558,0.0,5.441674023144869,1.3905449258576987,4.350935671857723,0.16625883551294257,-0.07936944729802758,0.0,449.3215222719212,449.34541241740914,448.5394100785339,450.8558278968222
3.2400000000000024,5.212236625066936,0.5390650761268007,18.952660155690285,0.20152307978856232,5.890522226901524,0.0,5.689008303181532,1.5144763943614237,4.393551097042428,0.18316960323722178,-0.08079795744906122,0.0,473.8832089295553,473.76868047518025,471.2231152674677,472.5552873962715
3.3000000000000025,5.561163605903213,0.6338795888704902,19.21779805165657,0.21385308341134213,5.885854817724269,0.0,5.941709590153385,1.6468905563342937,4.443085514600157,0.23102383036927646,-0.07236984101350716,0.0,478.05330389570923,478.6908432044769,475.20467625486083,478.89552468512784
3.3600000000000025,5.922238612515716,0.7353162957188799,19.478741861036575,0.22808199032128051,5.880992961253789,0.0,6.0943111889682156,1.7352281790472275,4.255205016930659,0.24719629255463169,-0.11036880114540443,0.0,397.8877906415631,394.3855186584208,395.12527788349985,396.67702625967104
3.4200000000000026,6.292350850608005,0.8421478079703623,19.72805736071238,0.24249831568160474,5.874583867121139,0.0,6.243070189117843,1.826716715789042,4.055406975805536,0.22053752795554563,-0.1005295642796274,0.0,390.1770176305522,391.0830119201604,392.6664320616487,390.2501518137459
3.4800000000000026,6.673790752500833,0.9559515503717982,19.97064069661102,0.2555131113736797,5.868228534080243,0.0,6.471575863769286,1.9676109104062371,4.029648335956831,0.20846495488493838,-0.11978685809454966,0.0,456.8132716620229,455.26496887199465,455.8998093863795,454.9790930892372
3.5400000000000027,7.068721381257298,1.0782496270298279,20.210976103804803,0.26770158063485816,5.861144085697482,0.0,6.6928466496865235,2.1097496966892058,3.980535694245977,0.18952614888344052,-0.1148545873159762,0.0,449.648241641783,450.0353872541262,451.12606907762785,449.6334235615603
3.6000000000000028,7.476613949005219,1.2090296167666357,20.447470298226637,0.2795618066540877,5.85393017891305,0.0,6.903647550894268,2.250257756999311,3.9017814036664653,0.21032947993634854,-0.13404125383037396,0.0,443.0289562043129,441.43474686507227,440.5966915657735,442.3516907174183
3.660000000000003,7.899071476056196,1.3495281597713433,20.683029999608376,0.2923972796235299,5.845674674687519,0.0,7.178186882365108,2.43372884216914,3.948329384372578,0.2202779362991776,-0.14584484276224832,0.0,488.52275888597956,487.62583104812194,486.3184796562904,487.1039174339167
3.720000000000003,8.33540590088833,1.4995800789646303,20.91574019405565,0.30592208867204285,5.837237234811884,0.0,7.366518021931449,2.5687208791732705,3.8080376860118763,0.23407956537740812,-0.1318300263601762,0.0,424.7823860370158,425.963367475381,424.9181997354562,426.1526603534382
3.780000000000003,8.784196641150931,1.658587088095723,21.14212236331428,0.3201585269405003,5.829858075288712,0.0,7.593155973140167,2.73226280920933,3.736850201202795,0.24298925253866457,-0.10947690433702247,0.0,452.49150403979996,454.2741964111178,451.9380348278658,452.7107388151921
3.840000000000003,9.247044683570849,1.827866464701975,21.364912053209412,0.3349059848575626,5.822932693596606,0.0,7.834927006743059,2.9111450670079875,3.68808145513524,0.2508663136575987,-0.13125332651957597,0.0,464.88514654286587,463.1635781350585,463.1836584983592,463.8605308448667
3.900000000000003,9.72443291330223,2.0080746180019764,21.584611545738092,0.3503889315222235,5.815537091948201,0.0,8.077862641077688,3.0965324413930158,3.6337154958521585,0.2694953776911641,-0.11078018460896037,0.0,463.73227258651707,465.3248085042134,465.24274444894627,466.7624757974884
3.960000000000003,10.214747827347576,2.1984607218309344,21.79776297422981,0.36696420333712965,5.80831641195657,0.0,8.265969791404054,3.250488326458219,3.470624480973955,0.2871481321459208,-0.15810279688132792,0.0,429.96447957537214,425.9195348975635,427.46937731839427,429.05124206597793
4.020000000000002,10.717261950625879,2.3988775321170515,22.002595227424536,0.38377861554922443,5.799160300729817,0.0,8.484515970700558,3.430804470251675,3.355736855848001,0.26058797296745756,-0.14341114717508072,0.0,448.63125604185655,449.80108657796643,449.7856184345029,447.70655467350554
4.080000000000001,11.234072272534167,2.61109915045465,22.20234456754577,0.3990663244010886,5.7906816638922525,0.0,8.742247567016848,3.643779780819283,3.3006988662269903,0.23955239647893545,-0.13741392516972228,0.0,474.59185476031496,475.0348780059036,475.2655022548682,473.71022412602053
4.14,11.764050738943137,2.834568868682045,22.394587673863114,0.41337175961548844,5.782859339922975,0.0,8.923746568631072,3.8057551353436034,3.1067210753695176,0.23607067707553503,-0.11909735775157115,0.0,425.1764940969808,426.72680057724483,425.54262387268983,425.30390070012004
4.199999999999998,12.307087642794809,3.069461658182083,22.578670639344313,0.42741529780352394,5.776238406455901,0.0,9.177050182696151,4.024365545228812,3.0277178824329605,0.2297064750112313,-0.09695203206322574,0.0,471.70141896569675,473.39875844408647,472.60766338446797,472.16772712188947
4.259999999999997,12.864746936596617,3.3171821914143274,22.75690270596618,0.4412624321419818,5.770116115088415,0.0,9.411158547820643,4.233340248752032,2.91200842417958,0.23285693138890073,-0.11487873460035725,0.0,463.2039738626671,461.7827820286103,462.62536244854914,462.924092272326
4.319999999999996,13.434629306783666,3.5761857851567713,22.925134418458992,0.4552461202438769,5.763225049963868,0.0,9.584859874685732,4.400556296896534,2.6951332365869805,0.23346663562444175,-0.11479589592940671,0.0,426.0835268104238,426.0782204818239,424.83584390846215,424.94496699227045
4.379999999999995,14.017028015483714,3.8469323154674644,23.08352842156895,0.4693674113839519,5.756622579917508,0.0,9.82792830924683,4.624524477212947,2.58307161360849,0.2388798647149598,-0.1019207525600935,0.0,469.1561254315007,470.1449961466366,469.3808903941315,469.85284714697127
4.439999999999993,14.613308931769762,4.13069193940118,23.23397054753675,0.48345080399673535,5.750272168965706,0.0,10.047661463669469,4.834361707135326,2.430396827527961,0.22476946797562602,-0.11512431659767532,0.0,458.3328717584821,457.27233768404477,458.2236070416519,457.1530706545502
4.499999999999992,15.22306981113869,4.427381306361515,23.37556641897549,0.49647517691177345,5.743398141479021,0.0,10.277212135841998,5.055334032105493,2.2880184027669093,0.1936442173425228,-0.11347638929302652,0.0,465.343871486877,465.4618447485441,466.48592536409853,464.09144690817493
4.559999999999991,15.844279953609972,4.735557578376018,23.505084984625647,0.507695356424974,5.736234705417935,0.0,10.42976610427375,5.217416348318716,2.0289649355685575,0.16846241783972904,-0.13510203320495914,0.0,420.45512399134157,418.5623659294895,421.15076238636453,419.00167960785984
4.6199999999999894,16.476831652593518,5.055238792375382,23.622125945442875,0.5184112931604954,5.728287992405484,0.0,10.654854625312327,5.438353663907128,1.8710549661107876,0.19358686015462856,-0.12760535291801897,0.0,463.52536492493925,464.0989992441193,463.5399469320305,465.5395449858906
4.679999999999988,17.12144286047458,5.38704285012344,23.727530464049124,0.5299720862378123,5.720521374534936,0.0,10.831984534726786,5.621755150820747,1.6416899551223931,0.19080443588278434,-0.1333954601244025,0.0,437.40222494358454,436.9038741923938,438.2148160463444,438.0201405257154
4.739999999999987,17.7769832535682,5.730115874144177,23.819490044953284,0.5412209020589289,5.711935018959824,0.0,11.01908750457713,5.813855161082238,1.4227235282113913,0.1798419820979298,-0.18294734668553037,0.0,447.01038727326323,442.93086515888405,444.30604672940325,443.4400875966499
4.799999999999986,18.442490530087973,6.083695414967039,23.896505011585027,0.5519796970249757,5.7010263981472455,0.0,11.164579647608136,5.971984197107281,1.1439179077941257,0.17823590636363654,-0.17963136865529192,0.0,420.21581289279914,420.46924172443636,420.19063943025185,420.0844079287094
4.859999999999984,19.118383653654575,6.448035491627334,23.958797220452777,0.5624888915818387,5.69026339685006,0.0,11.364915777277506,6.172188966989949,0.9312497360475309,0.1681500765943523,-0.1788926179555751,0.0,452.36701100140243,452.3960677707857,452.2192480351867,451.4346518264702
4.919999999999983,19.804988106869068,6.823293230557464,24.006520867884138,0.5723383650518503,5.679493467270644,0.0,11.521860276416152,6.336074789088435,0.6589189232377166,0.1546720083551399,-0.1807377548914035,0.0,428.15013227367365,427.96056695351984,429.31756962677025,428.19855866547323
4.979999999999982,20.50359819822856,7.210349624165573,24.040932695696913,0.5819125012439761,5.668771188626621,0.0,11.764530564908018,6.564894279375179,0.4864422000031892,0.16789424257148672,-0.17492572513452004,0.0,475.5126387399472,475.9293071645485,474.935096225907,475.9707601791457
5.0399999999999805,21.217814121582222,7.611866530736992,24.066038208577062,0.5923598919709381,5.659051632109481,0.0,12.041703394197896,6.817900050084112,0.3482661694245473,0.18431751254437315,-0.14408220801185798,0.0,494.7299955183769,496.97393726949224,493.83969139120194,495.0756698670576
